frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
553,137,292.0 451.0 519.0 662.0,370.0 583.0 437.0 613.0,0.6810278296470642,AK6-DLM,0.05993762207734098
554,137,292.0 452.0 518.0 663.0,370.0 583.0 436.0 614.0,0.6633864641189575,AKG DM,0.05177882713214037
555,137,291.0 454.0 518.0 665.0,369.0 584.0 437.0 619.0,0.6354276537895203,LK64 DLM,0.13111113406331298
556,137,290.0 456.0 517.0 667.0,368.0 586.0 436.0 621.0,0.6358986496925354,AKSDM,0.03462888224536835
557,137,289.0 457.0 516.0 668.0,368.0 587.0 437.0 622.0,0.6587350964546204,LKSADNU,0.005942844513059157
558,137,289.0 459.0 515.0 670.0,366.0 591.0 435.0 623.0,0.6756429672241211,ABDM,0.03836369514465332
559,137,287.0 461.0 515.0 674.0,366.0 595.0 435.0 625.0,0.6737821698188782,IB4,0.09737978750923977
560,137,286.0 463.0 514.0 676.0,369.0 595.0 436.0 627.0,0.6670031547546387,LKS4DM,0.09244618695645847
561,137,285.0 464.0 514.0 677.0,367.0 597.0 436.0 629.0,0.6862111687660217,AK64DM,0.09509031527740879
562,137,284.0 465.0 514.0 679.0,364.0 600.0 435.0 631.0,0.6737257838249207,AKEA @NV,0.08046054288400398
563,137,284.0 466.0 515.0 681.0,364.0 601.0 433.0 633.0,0.6555888056755066,LAKEA DN,0.0780164720041386
564,137,282.0 467.0 514.0 683.0,362.0 603.0 433.0 637.0,0.6424311995506287,LK6ADH,0.014287984000830752
565,137,281.0 468.0 514.0 686.0,360.0 605.0 433.0 639.0,0.6656840443611145,LBJD,0.03465815261006355
566,137,280.0 470.0 514.0 688.0,360.0 606.0 431.0 639.0,0.6823397874832153,LKSADH,0.04090096816109685
567,137,280.0 472.0 515.0 692.0,359.0 610.0 431.0 641.0,0.6724368333816528,LAK6A DHM,0.15265708346821924
568,137,279.0 473.0 514.0 694.0,359.0 611.0 430.0 645.0,0.6940833330154419,LKE4D,0.022541040724803733
569,137,278.0 475.0 514.0 696.0,359.0 613.0 429.0 646.0,0.7032492756843567,KBADH,0.0512951701907584
570,137,276.0 476.0 513.0 698.0,359.0 614.0 430.0 647.0,0.6924166083335876,LKB4,0.248079473687882
571,137,276.0 479.0 512.0 700.0,359.0 617.0 428.0 649.0,0.6334773302078247,LKSAD,0.05594920711361902
572,137,276.0 481.0 511.0 701.0,359.0 618.0 427.0 651.0,0.6348270177841187,LEJD,0.014708014205098152
573,137,276.0 482.0 510.0 703.0,358.0 621.0 427.0 655.0,0.6643819212913513,UKB4DM,0.06452760738511046
574,137,274.0 484.0 510.0 705.0,357.0 625.0 427.0 656.0,0.6739522814750671,LKKEJDN,0.01568441128305528
575,137,272.0 484.0 510.0 707.0,357.0 626.0 428.0 658.0,0.6841809153556824,LKB4DAY,0.01779413593257774
576,137,272.0 486.0 509.0 709.0,355.0 628.0 427.0 661.0,0.6970982551574707,LKE4DN,0.012660241538342694
577,137,271.0 488.0 509.0 711.0,354.0 631.0 425.0 662.0,0.695347249507904,LKB4DMV,0.022988076069948963
578,137,270.0 490.0 508.0 712.0,352.0 630.0 426.0 664.0,0.70602947473526,LKB4M,0.07165623346176843
579,137,269.0 491.0 508.0 713.0,352.0 633.0 424.0 668.0,0.6790469288825989,LKEM,0.5600999593734741
580,137,269.0 492.0 508.0 715.0,352.0 636.0 425.0 670.0,0.6705054640769958,UKBAD,0.05074159283414662
581,137,269.0 494.0 506.0 714.0,351.0 637.0 424.0 671.0,0.6704646944999695,LB,0.1422546601926036
582,137,271.0 497.0 505.0 714.0,352.0 641.0 423.0 673.0,0.6632077097892761,LKB4M,0.19420309825980195
583,137,271.0 499.0 504.0 713.0,348.0 642.0 422.0 679.0,0.6907495856285095,LKBATM,0.0427801916708164
584,137,271.0 501.0 503.0 713.0,348.0 643.0 421.0 679.0,0.697638213634491,AAKEADL,0.052467174650875824
585,137,271.0 504.0 502.0 714.0,345.0 646.0 421.0 681.0,0.6968351006507874,LKBADM,0.10277115389305425
586,137,270.0 508.0 499.0 715.0,346.0 648.0 420.0 685.0,0.6484503746032715,LKB4DMM,0.073825075626617
587,137,270.0 510.0 498.0 715.0,345.0 650.0 420.0 687.0,0.6615242958068848,LB4,0.16638512230971658
588,137,269.0 512.0 497.0 714.0,344.0 653.0 419.0 688.0,0.6732131242752075,LKB4D,0.04439833461512664
589,137,268.0 514.0 495.0 713.0,343.0 657.0 419.0 690.0,0.6769915819168091,LAK64 @NM,0.057702617945641355
590,137,267.0 514.0 495.0 713.0,343.0 657.0 418.0 691.0,0.6909013390541077,LAK64DH,0.12415324375674748
591,137,266.0 516.0 494.0 712.0,342.0 660.0 417.0 694.0,0.6996416449546814,LKBM,0.4819851219654083
592,137,264.0 517.0 493.0 712.0,342.0 662.0 417.0 696.0,0.6925972104072571,LKBADHY,0.12465634210949705
593,137,262.0 519.0 493.0 713.0,342.0 664.0 417.0 698.0,0.6931833028793335,LK64M,0.4970017875568941
594,137,262.0 521.0 492.0 713.0,341.0 668.0 414.0 702.0,0.6911324858665466,LKKB4M,0.07275757689772377
595,137,263.0 523.0 493.0 714.0,340.0 671.0 412.0 703.0,0.7117792367935181,LKB4M,0.4024862769559529
596,137,261.0 523.0 494.0 715.0,339.0 673.0 411.0 705.0,0.7025923728942871,AKS4DLM,0.015133394213079257
597,137,260.0 525.0 494.0 716.0,338.0 676.0 411.0 709.0,0.6990935802459717,LK6ADM,0.01711861275929106
598,137,259.0 527.0 494.0 716.0,337.0 679.0 410.0 712.0,0.700128972530365,LKB4M,0.1087318041587071
599,137,258.0 528.0 493.0 717.0,337.0 681.0 410.0 713.0,0.6957353949546814,LKS4DH,0.032004752824364796
256,140,766.0 377.0 962.0 543.0,849.0 473.0 888.0 496.0,0.4333721697330475,ETAMMP,0.04639316579576117
257,140,767.0 378.0 964.0 544.0,843.0 471.0 888.0 497.0,0.4676327705383301,LEVEKDC,0.20671289741031185
258,140,770.0 379.0 965.0 545.0,850.0 470.0 888.0 496.0,0.45428338646888733,ETMME,0.2846228756004057
259,140,770.75 380.25 964.75 545.5,849.75 472.25 889.5 498.0,0,0,0
260,140,771.5 381.5 964.5 546.0,849.5 474.5 891.0 500.0,0,0,0
261,140,772.25 382.75 964.25 546.5,849.25 476.75 892.5 502.0,0,0,0
262,140,773.0 384.0 964.0 547.0,849.0 479.0 894.0 504.0,0.5056718587875366,LEENAG,0.11075566210238251
263,140,773.0 385.0 965.0 549.0,851.0 479.0 895.0 504.0,0.3905634582042694,ERGINBG,0.1538029018500102
264,140,775.0 386.0 965.0 548.0,850.0 470.0 891.0 507.0,0.3284115493297577,ELGIMBC,0.1689856011387262
265,140,776.0 387.0 967.0 550.0,852.0 473.0 890.0 510.0,0.43801671266555786,19,0.3881754876991835
266,140,776.0 389.0 966.0 552.0,849.0 487.0 893.0 512.0,0.4600891172885895,ELGIHB,0.09781493358342394
267,140,776.0 390.0 967.0 554.0,848.0 488.0 895.0 515.0,0.5102496147155762,EUEIBG,0.02884349168679758
268,140,775.0 392.0 969.0 558.0,849.0 486.0 899.0 516.0,0.5486962795257568,IEVEEG,0.05829609455687156
269,140,774.0 392.0 971.0 560.0,852.0 485.0 896.0 516.0,0.4348549544811249,EUEIC,0.029244988323013654
270,140,773.0 393.5 972.5 564.5,851.0 491.0 897.0 518.0,0,0,0
271,140,772.0 395.0 974.0 569.0,850.0 497.0 898.0 520.0,0.3345679044723511,LELELHEC,0.03982296762796353
272,140,772.0 396.0 974.0 571.0,853.0 495.0 898.0 520.0,0.34159615635871887,IEB,0.04620978623825791
273,140,773.0 397.0 975.0 573.0,852.0 501.0 901.0 523.0,0.39961355924606323,LEVEINEG,0.03110334815652645
274,140,776.0 399.0 976.0 574.0,850.0 503.0 901.0 526.0,0.3817381262779236,HEVEINOG,0.03221722899859979
275,140,775.0 399.0 977.0 576.0,851.0 504.0 905.0 527.0,0.3063083589076996,HETEIKED,0.13300400730126402
276,140,776.0 400.0 978.0 578.0,851.0 504.0 906.0 531.0,0.5540362596511841,IEVEIED,0.05059361637486547
277,140,777.0 403.0 977.0 578.0,852.0 503.0 905.0 532.0,0.5225154161453247,@EKED,0.1510624288768362
278,140,778.0 404.0 977.0 579.0,850.0 506.0 906.0 534.0,0.5970785021781921,AEKED,0.08316262988365514
279,140,778.0 406.0 977.0 581.0,854.0 504.0 907.0 534.0,0.5892600417137146,LEEUKED,0.14684798009444577
280,140,780.0 409.0 977.0 581.0,859.0 499.0 903.0 531.0,0.2509273886680603,EELHAR,0.012664202156139729
281,140,781.0 410.0 977.0 582.0,855.0 511.0 907.0 534.0,0.35329219698905945,LETEUKED,0.022948277419332887
282,140,780.0 411.0 979.0 585.0,857.0 514.0 907.0 535.0,0.390961617231369,@GBO,0.04549906775355339
283,140,780.0 411.0 981.0 587.0,854.0 514.0 907.0 540.0,0.5213814377784729,HEUELHBG,0.039407924095508584
284,140,780.0 412.0 981.0 589.0,854.0 516.0 908.0 541.0,0.5076442360877991,ELEUNBG,0.015984676192133937
285,140,781.0 413.0 983.0 590.0,857.0 515.0 905.0 541.0,0.46121838688850403,HELELIBC,0.003515972142645423
286,140,782.0 415.0 985.0 591.0,859.0 519.0 907.0 545.0,0.5411031246185303,LEXEITEG,0.017313840787630236
287,140,782.0 415.0 985.0 592.0,859.0 519.0 909.0 546.0,0.5909113883972168,@SINED,0.028256904223511976
288,140,780.0 416.0 986.0 595.0,858.0 522.0 911.0 548.0,0.5694426894187927,JEXEITED,0.050871358966026355
289,140,779.0 418.0 986.0 598.0,862.0 517.0 910.0 547.0,0.3903167247772217,ELEITEG,0.12394255372225642
290,140,780.0 420.0 986.0 600.0,861.0 520.0 912.0 549.0,0.27556100487709045,@SIID,0.11169007083648455
291,140,781.0 422.0 986.0 601.0,862.0 530.0 912.0 551.0,0.4862620532512665,LSIDD,0.04255909256517646
292,140,782.0 424.0 987.0 603.0,865.0 526.0 911.0 554.0,0.3942444622516632,EUELHBG,0.015452423472208683
293,140,782.0 424.0 989.0 604.0,864.0 527.0 914.0 557.0,0.4518240690231323,BXGUNBG,0.039932591919401045
294,140,781.0 425.0 990.0 607.0,865.0 527.0 912.0 558.0,0.32282522320747375,BVEINBG,0.12179489544741182
295,140,781.0 426.0 992.0 611.0,861.0 538.0 917.0 562.0,0.5145432949066162,JEED,0.13113099336624146
296,140,781.0 427.0 993.0 612.0,861.0 536.0 919.0 563.0,0.6015739440917969,EXEINEQ,0.09719083875273495
297,140,782.0 428.0 994.0 614.0,862.0 537.0 920.0 565.0,0.6035177111625671,LEINBD,0.20536809987419902
298,140,783.0 432.0 994.0 616.0,864.0 539.0 921.0 566.0,0.5041802525520325,JEXEIKBQ,0.04365632332840731
299,140,784.0 433.0 995.0 617.0,864.0 546.0 921.0 568.0,0.4849244952201843,EYEINBQ,0.2430573867876354
300,140,785.0 436.0 994.0 619.0,865.0 546.0 921.0 570.0,0.5383778214454651,LLEINBG,0.13302878533647858
301,140,786.0 437.0 997.0 622.0,865.0 549.0 920.0 572.0,0.5394735932350159,JEYEIBG,0.02390119310885081
302,140,786.0 439.0 999.0 625.0,866.0 550.0 921.0 575.0,0.4033486545085907,LEEINBQ,0.08871382748387287
303,140,788.0 440.0 1002.0 627.0,864.0 552.0 922.0 580.0,0.5724390149116516,LELENBO,0.04864471595359734
304,140,789.0 441.0 1004.0 630.0,866.0 554.0 922.0 581.0,0.5887821912765503,EEINBG,0.0749125154975506
305,140,787.0 441.0 1005.0 632.0,867.0 556.0 923.0 582.0,0.5879361033439636,LLEIEG,0.07579178517886617
306,140,786.0 443.0 1006.0 635.0,866.0 556.0 927.0 584.0,0.5417078137397766,GKED,0.06810690462589264
307,140,785.0 443.0 1008.0 639.0,870.0 562.0 925.0 585.0,0.4894489645957947,LEXEIBG,0.05205056795891818
308,140,785.0 445.0 1007.0 640.0,870.0 564.0 925.0 586.0,0.48142802715301514,LEIDG,0.02641166401204403
309,140,786.0 448.0 1007.0 643.0,866.0 566.0 927.0 591.0,0.5660833120346069,HEXEINBG,0.13905144294265095
310,140,788.0 451.0 1009.0 646.0,869.0 569.0 926.0 593.0,0.5004007816314697,LEEINBG,0.0565428209076338
311,140,789.0 452.0 1010.0 648.0,869.0 569.0 927.0 596.0,0.5825474262237549,JEXSINBG,0.062013910658086875
312,140,789.0 454.0 1012.0 650.0,870.0 570.0 927.0 597.0,0.623717725276947,HEXEIBG,0.059527893862633796
313,140,790.0 457.0 1013.0 653.0,877.0 568.0 928.0 597.0,0.25443828105926514,EEINBG,0.14618268658876626
314,140,790.0 458.0 1013.0 656.0,873.0 573.0 927.0 605.0,0.2524281442165375,LEMGIREBG,0.05959873439123989
315,140,789.0 461.0 1012.0 658.0,874.0 577.0 929.0 604.0,0.5396518707275391,LEING,0.09930962791392355
316,140,790.0 463.0 1015.0 663.0,873.0 581.0 935.0 607.0,0.5945557355880737,LEXEINQ,0.06464980585186693
317,140,790.0 465.0 1015.0 664.0,873.0 582.0 934.0 609.0,0.6086478233337402,LEXEINBQ,0.0761121774708546
318,140,791.0 467.0 1016.0 666.0,873.0 584.0 937.0 612.0,0.6354642510414124,ELEINBD,0.058335222719733584
319,140,792.0 470.0 1016.0 668.0,875.0 586.0 938.0 614.0,0.6154208183288574,JEXEINEQ,0.12687792812987
320,140,793.0 471.0 1017.0 668.0,874.0 586.0 938.0 615.0,0.6323333978652954,HEXEINPD,0.027637570467548073
321,140,793.0 473.0 1019.0 673.0,877.0 585.0 939.0 619.0,0.2797403037548065,HEXGLHDG,0.019004909697170058
322,140,792.0 474.0 1021.0 676.0,878.0 595.0 940.0 622.0,0.609480082988739,JEXEINDQ,0.03557537509220516
323,140,793.0 475.0 1022.0 678.0,877.0 596.0 939.0 625.0,0.6321172714233398,EEMGINDG,0.047246772048907856
324,140,794.0 476.0 1024.0 680.0,875.0 601.0 942.0 627.0,0.6197537183761597,EEMEINDQ,0.030308239092618556
325,140,794.0 478.0 1024.0 682.0,879.0 602.0 941.0 630.0,0.6127699017524719,EMEINOG,0.0285260676663329
326,140,793.0 480.0 1024.0 685.0,880.0 603.0 943.0 632.0,0.6305955052375793,EEKDG,0.08977845567480382
327,140,794.0 483.0 1024.0 688.0,880.0 603.0 944.0 636.0,0.638444721698761,JEXGINDQ,0.018240051627856534
328,140,795.0 486.0 1024.0 691.0,880.0 609.0 946.0 638.0,0.5821624398231506,LEKDQ,0.1260517434784221
329,140,796.0 488.0 1025.0 693.0,881.0 610.0 946.0 640.0,0.5663967132568359,JEYGINBG,0.027916385258149656
330,140,796.0 490.0 1026.0 696.0,880.0 614.0 945.0 644.0,0.58820641040802,LGINEGI,0.0632597972528818
331,140,798.0 492.0 1027.0 699.0,881.0 615.0 948.0 645.0,0.624173104763031,LEINBG,0.07594693614129941
332,140,798.0 494.0 1029.0 701.0,883.0 617.0 949.0 646.0,0.6328126788139343,LEYEIOQ,0.028413963789275305
333,140,799.0 497.0 1030.0 704.0,885.0 624.0 950.0 651.0,0.6122274398803711,LEYEKDQ,0.035862961114214706
334,140,802.0 501.0 1032.0 707.0,885.0 627.0 951.0 653.0,0.6029283404350281,LYGING,0.28857233211447225
335,140,803.0 503.0 1033.0 708.0,884.0 627.0 950.0 656.0,0.6267725825309753,JEEIINBG,0.035817635250572855
336,140,804.0 506.0 1035.0 711.0,888.0 631.0 952.0 659.0,0.6290414929389954,HBYGIINBG,0.09364851358346901
337,140,804.0 506.0 1037.0 713.0,887.0 633.0 953.0 661.0,0.6365224123001099,LEKDQ,0.09060388961221466
338,140,805.0 507.0 1038.0 713.0,888.0 633.0 954.0 663.0,0.6386743187904358,LEYEINBQ,0.04917178903627594
339,140,804.0 508.0 1037.0 714.0,890.0 638.0 954.0 667.0,0.6242552399635315,LEYGINBG,0.16637636129666358
340,140,807.0 510.0 1039.0 714.0,889.0 640.0 959.0 671.0,0.6428990364074707,HEYGINBG,0.1453957326104036
341,140,809.0 511.0 1040.0 714.0,890.0 642.0 958.0 672.0,0.6588544249534607,HEXEINDG,0.05765721278557619
342,140,811.0 515.0 1039.0 713.0,889.0 646.0 961.0 676.0,0.645657479763031,WEKDQ,0.1618873045183308
343,140,815.0 519.0 1040.0 713.0,893.0 646.0 961.0 677.0,0.6519103646278381,LEYGIREG,0.07246604019560665
344,140,815.0 521.0 1040.0 713.0,891.0 650.0 964.0 681.0,0.6653526425361633,JEYGIIG,0.09714948426684503
345,140,816.0 523.0 1042.0 713.0,890.0 654.0 963.0 686.0,0.6810654997825623,EEIND,0.11412866247806408
346,140,819.0 525.0 1045.0 714.0,897.0 658.0 964.0 688.0,0.6726744174957275,LEEKDD,0.03557249112779158
347,140,820.0 527.0 1046.0 714.0,894.0 659.0 966.0 690.0,0.700412929058075,HBXEINBG,0.0113654185836824
348,140,819.0 529.0 1045.0 715.0,895.0 662.0 968.0 694.0,0.6946600079536438,JEEKDG,0.09611084667134003
349,140,821.0 534.0 1045.0 715.0,896.0 666.0 969.0 697.0,0.70743727684021,JEYEIRG,0.00798080439084309
350,140,823.0 535.0 1047.0 714.0,895.0 668.0 969.0 701.0,0.6874229311943054,HEXEINBG,0.14658555325573216
351,140,824.0 537.0 1046.0 713.0,897.0 671.0 970.0 704.0,0.6988752484321594,JEXEKDQ,0.10874462790840825
352,140,827.0 540.0 1049.0 712.0,898.0 676.0 970.0 708.0,0.7137796878814697,SLDD,0.041710857301950455
353,140,828.0 540.0 1051.0 712.0,898.0 679.0 971.0 710.0,0.6960492730140686,HEXELD,0.04653222608118064
438,143,314.0 439.0 492.0 567.0,372.0 526.0 428.0 554.0,0.39773163199424744,MTO,0.05300510116607879
439,143,313.0 440.0 491.5 568.5,369.5 526.5 427.0 555.0,0,0,0
440,143,312.0 441.0 491.0 570.0,367.0 527.0 426.0 556.0,0.33670371770858765,MIQ,0.07545295195857374
441,143,311.1111111111111 442.22222222222223 490.44444444444446 571.6666666666666,366.55555555555554 528.5555555555555 425.77777777777777 557.6666666666666,0,0,0
442,143,310.22222222222223 443.44444444444446 489.8888888888889 573.3333333333334,366.1111111111111 530.1111111111111 425.55555555555554 559.3333333333334,0,0,0
443,143,309.3333333333333 444.6666666666667 489.3333333333333 575.0,365.6666666666667 531.6666666666666 425.3333333333333 561.0,0,0,0
444,143,308.44444444444446 445.8888888888889 488.77777777777777 576.6666666666666,365.22222222222223 533.2222222222222 425.1111111111111 562.6666666666666,0,0,0
445,143,307.55555555555554 447.1111111111111 488.22222222222223 578.3333333333334,364.77777777777777 534.7777777777778 424.8888888888889 564.3333333333334,0,0,0
446,143,306.6666666666667 448.3333333333333 487.6666666666667 580.0,364.3333333333333 536.3333333333334 424.6666666666667 566.0,0,0,0
447,143,305.77777777777777 449.55555555555554 487.1111111111111 581.6666666666666,363.8888888888889 537.8888888888889 424.44444444444446 567.6666666666666,0,0,0
448,143,304.8888888888889 450.77777777777777 486.55555555555554 583.3333333333334,363.44444444444446 539.4444444444445 424.22222222222223 569.3333333333334,0,0,0
449,143,304.0 452.0 486.0 585.0,363.0 541.0 424.0 571.0,0.5241812467575073,WSMG,0.11298123002052307
450,143,302.0 453.0 485.0 586.0,361.0 542.0 423.0 572.0,0.5238963961601257,WSTRG],0.0777022022704197
451,143,301.0 454.25 484.75 588.0,361.0 544.0 421.0 573.75,0,0,0
452,143,300.0 455.5 484.5 590.0,361.0 546.0 419.0 575.5,0,0,0
453,143,299.0 456.75 484.25 592.0,361.0 548.0 417.0 577.25,0,0,0
454,143,298.0 458.0 484.0 594.0,361.0 550.0 415.0 579.0,0.29389455914497375,W5RG_,0.044031168369364666
455,143,297.5 459.0 484.0 595.0,360.5 551.0 417.5 579.0,0,0,0
456,143,297.0 460.0 484.0 596.0,360.0 552.0 420.0 579.0,0.38385096192359924,OI,0.035094221521717615
457,143,297.0 463.0 484.0 598.0,359.0 554.0 419.0 580.0,0.3400741517543793,WG,0.10085573245118018
458,143,296.5 464.0 484.0 599.5,358.0 555.5 418.5 584.0,0,0,0
459,143,296.0 465.0 484.0 601.0,357.0 557.0 418.0 588.0,0.5531381964683533,WEDJ,0.08290579169988632
460,143,295.5 466.5 484.0 603.0,357.0 559.5 417.0 589.0,0,0,0
461,143,295.0 468.0 484.0 605.0,357.0 562.0 416.0 590.0,0.4888390302658081,NEG,0.20458307242607615
462,143,294.57142857142856 469.42857142857144 483.57142857142856 606.7142857142857,356.2857142857143 563.4285714285714 416.0 591.8571428571429,0,0,0
463,143,294.14285714285717 470.85714285714283 483.14285714285717 608.4285714285714,355.57142857142856 564.8571428571429 416.0 593.7142857142857,0,0,0
464,143,293.7142857142857 472.2857142857143 482.7142857142857 610.1428571428571,354.85714285714283 566.2857142857143 416.0 595.5714285714286,0,0,0
465,143,293.2857142857143 473.7142857142857 482.2857142857143 611.8571428571429,354.14285714285717 567.7142857142857 416.0 597.4285714285714,0,0,0
466,143,292.85714285714283 475.14285714285717 481.85714285714283 613.5714285714286,353.42857142857144 569.1428571428571 416.0 599.2857142857143,0,0,0
467,143,292.42857142857144 476.57142857142856 481.42857142857144 615.2857142857143,352.7142857142857 570.5714285714286 416.0 601.1428571428571,0,0,0
468,143,292.0 478.0 481.0 617.0,352.0 572.0 416.0 603.0,0.5680031180381775,MIQ,0.0957097777940051
469,143,292.0 481.0 480.0 619.0,352.0 576.0 412.0 605.0,0.5461360216140747,MXQ,0.13916772203829053
470,143,290.5 481.5 480.0 621.5,352.0 578.5 410.5 606.5,0,0,0
471,143,289.0 482.0 480.0 624.0,352.0 581.0 409.0 608.0,0.35808348655700684,WSIKG,0.06072674469276051
472,143,289.0 484.5 479.0 625.5,351.0 581.5 409.5 609.0,0,0,0
473,143,289.0 487.0 478.0 627.0,350.0 582.0 410.0 610.0,0.500603199005127,WEQ,0.08397484915797286
474,143,289.0 488.0 479.0 629.0,350.0 583.0 411.0 612.0,0.5755680799484253,MIQ,0.08041477101671643
475,143,288.0 489.0 478.5 630.5,350.0 586.0 410.5 615.0,0,0,0
476,143,287.0 490.0 478.0 632.0,350.0 589.0 410.0 618.0,0.49528077244758606,WBG,0.11839944959340284
477,143,286.0 492.0 478.0 634.0,346.0 588.0 411.0 620.0,0.5666308999061584,MKG,0.03772833943244329
478,143,284.0 493.0 479.0 637.0,347.0 591.0 410.0 622.0,0.5033175945281982,WSKG],0.09291195988784931
479,143,283.0 494.0 479.0 640.0,347.0 593.0 410.0 623.0,0.5201497673988342,WSIKG,0.16910538271485578
480,143,281.0 496.0 479.0 642.0,346.0 597.0 409.0 626.0,0.45260342955589294,WSG,0.11112672088819643
481,143,280.0 497.0 478.0 644.0,343.0 596.0 408.0 628.0,0.5420511960983276,WASKG,0.029556284809325206
482,143,280.0 499.0 477.0 646.0,343.0 597.0 408.0 629.0,0.62446129322052,MXQ,0.07271682646461328
483,143,279.0 501.0 477.0 648.0,344.0 601.0 409.0 630.0,0.574631929397583,WIKG,0.5529146194458008
484,143,279.0 502.0 476.0 649.0,344.0 606.0 406.0 632.0,0.4975637197494507,MBIQ,0.06973927468061447
485,143,279.0 504.0 475.0 650.0,342.0 604.0 408.0 636.0,0.5588735938072205,WBTG,0.13113439083099365
486,143,278.0 504.0 477.0 652.0,341.0 606.0 408.0 638.0,0.599942147731781,WG,0.680538297395379
487,143,278.0 507.0 476.0 654.0,343.0 608.0 407.0 639.0,0.5728278756141663,WG,0.09724090954578608
488,143,277.0 508.0 476.0 657.0,340.0 613.0 405.0 641.0,0.4913220703601837,WSNG,0.17274148762226105
489,143,276.0 511.0 476.0 660.0,339.0 613.0 404.0 644.0,0.5187927484512329,WSLG,0.19272220134735107
490,143,275.0 513.0 476.0 663.0,340.0 615.0 403.0 646.0,0.6035892367362976,WSGJ,0.05163512006402016
491,143,274.0 513.0 476.0 664.0,341.0 615.0 405.0 648.0,0.5937868356704712,HSLQJ,0.14070293978922657
492,143,273.0 515.0 475.0 666.0,339.0 621.0 404.0 651.0,0.5626888871192932,WO,0.10358634820681525
493,143,272.0 517.0 476.0 670.0,336.0 622.0 403.0 654.0,0.5962798595428467,ISQ,0.03844430724346582
494,143,272.0 519.0 475.0 672.0,336.0 621.0 403.0 655.0,0.6063114404678345,WEID,0.010396474041044712
495,143,270.0 520.0 475.0 675.0,336.0 623.0 403.0 656.0,0.5754768252372742,WD,0.19758729215415963
496,143,269.0 522.0 475.0 677.0,333.0 628.0 402.0 659.0,0.5737512111663818,YID,0.02291472329033482
497,143,269.0 523.0 474.0 678.0,332.0 627.0 402.0 661.0,0.5637844204902649,WKD,0.024331005677608212
498,143,267.0 525.0 474.0 681.0,333.0 629.0 401.0 662.0,0.6358374953269958,MO,0.12987647115272494
499,143,267.0 526.0 474.0 683.0,335.0 635.0 401.0 667.0,0.5753718614578247,MEIQ,0.04396328702569008
500,143,266.0 526.0 474.0 684.0,336.0 638.0 400.0 666.0,0.4960462152957916,M,0.36354407454042814
501,143,266.0 528.0 473.0 686.0,335.0 637.0 402.0 672.0,0.6307897567749023,MIQ,0.01576814393214602
502,143,264.0 531.0 473.0 690.0,334.0 638.0 401.0 672.0,0.6094478964805603,WQI,0.007784824245269782
503,143,264.0 533.0 473.0 692.0,333.0 639.0 398.0 673.0,0.6233590245246887,MSUQ,0.02614164911210537
504,143,264.0 536.0 473.0 695.0,330.0 642.0 400.0 679.0,0.6620081067085266,MQ,0.09055539179897665
505,143,264.0 539.0 472.0 697.0,328.0 645.0 399.0 679.0,0.6441457271575928,WSG],0.11922966688871384
506,143,264.0 541.0 471.0 697.0,328.0 646.0 400.0 681.0,0.617411196231842,MQQ,0.19182170122876407
507,143,264.0 543.0 470.0 699.0,328.0 650.0 401.0 686.0,0.5757275223731995,WAQL,0.015854334458708763
508,143,262.0 544.0 471.0 702.0,326.0 650.0 400.0 689.0,0.6221083402633667,MQ,0.26646979100139456
509,143,261.0 545.0 472.0 704.0,327.0 653.0 399.0 689.0,0.6191334128379822,M5,0.2791468020019402
510,143,260.0 548.0 471.0 707.0,328.0 656.0 396.0 691.0,0.632332444190979,M5Q,0.23478533522797024
511,143,260.0 551.0 471.0 710.0,327.0 659.0 397.0 694.0,0.6214035749435425,MSQ,0.2994149043258404
512,143,260.0 553.0 470.0 712.0,326.0 659.0 397.0 694.0,0.6547015905380249,W5HQ,0.12531311810016632
513,143,260.0 554.0 471.0 714.0,325.0 661.0 397.0 696.0,0.6593811511993408,NSAGJ,0.04788169971328864
514,143,259.0 556.0 470.0 716.0,327.0 669.0 395.0 697.0,0.4725356698036194,MSANG,0.03828700829675399
515,143,258.0 556.0 470.0 717.0,327.0 669.0 395.0 700.0,0.5006294250488281,OSQ,0.0690312112419261
516,143,257.0 557.0 469.0 717.0,326.0 669.0 395.0 702.0,0.6062746644020081,NSQ,0.04868697821408755
517,143,258.0 559.0 466.0 716.0,325.0 673.0 394.0 706.0,0.625040590763092,WSQ,0.3162370966815176
518,143,258.0 561.0 465.0 715.0,325.0 676.0 394.0 707.0,0.6678730249404907,WASHING,0.12153386996325483
519,143,259.0 563.0 463.0 715.0,324.0 677.0 393.0 709.0,0.682792603969574,WSANG,0.21388546396798952
520,143,260.0 567.0 461.0 715.0,323.0 684.0 391.0 713.0,0.5996776223182678,WSANG,0.16689573445391936
521,143,260.0 569.0 460.0 714.0,324.0 686.0 392.0 714.0,0.5490491390228271,WSIKC,0.07685360856832502
361,155,295.0 452.0 514.0 634.0,376.0 569.0 416.0 592.0,0.44562801718711853,LOBIH,0.1165055329758559
362,155,295.0 453.0 513.0 636.0,371.0 570.0 431.0 593.0,0.3501681685447693,LUOBTHVF,0.40261652583046903
363,155,294.0 455.5 511.5 638.0,370.5 572.0 430.0 595.5,0,0,0
364,155,293.0 458.0 510.0 640.0,370.0 574.0 429.0 598.0,0.48396730422973633,LQBIHVF,0.34532529197762146
